Date,Price,Open,High,Low,Vol.,Change %
24-Jan-08,134.99,134.48,135.46,133.31,259.95M,0.84%
23-Jan-08,133.86,127.09,134.19,126.84,511.91M,2.40%
22-Jan-08,130.72,127.21,132.43,126,435.93M,-1.01%
18-Jan-08,132.06,134.74,135.02,131.1,348.56M,-1.03%
17-Jan-08,133.43,137.81,137.88,132.93,398.40M,-2.59%
16-Jan-08,136.98,137.36,139.12,136.28,378.96M,-0.86%
15-Jan-08,138.17,139.79,141.49,137.9,240.46M,-2.20%
14-Jan-08,141.28,141.16,141.86,140.4,170.37M,0.81%
11-Jan-08,140.15,140.78,141.9,139,267.08M,-0.81%
10-Jan-08,141.29,139.68,142.8,139.37,335.70M,0.66%
9-Jan-08,140.37,139.09,140.79,137.7,301.91M,1.05%
8-Jan-08,138.91,142.08,142.9,138.44,326.37M,-1.61%
7-Jan-08,141.19,141.81,142.23,140.1,234.99M,-0.08%
4-Jan-08,141.31,143.34,143.44,140.91,232.33M,-2.45%
3-Jan-08,144.86,144.91,145.49,144.07,125.13M,-0.05%
2-Jan-08,144.93,146.53,146.99,143.88,204.94M,-0.88%
31-Dec-07,146.21,147.1,147.61,146.06,108.13M,-0.74%
28-Dec-07,147.3,148.54,148.61,146.9,116.40M,-0.25%
27-Dec-07,147.67,149.02,149.03,147.32,122.98M,-1.26%
26-Dec-07,149.55,148.65,149.68,148.5,67.12M,0.21%
24-Dec-07,149.23,148.82,149.48,148.48,45.60M,0.74%
21-Dec-07,148.13,147.37,148.42,147.09,146.09M,0.91%
20-Dec-07,146.8,146.84,146.86,145.18,214.81M,0.63%
19-Dec-07,145.88,145.94,146.89,144.94,198.92M,0.00%
18-Dec-07,145.88,146.1,146.48,143.96,245.57M,0.56%
17-Dec-07,145.07,146.61,146.87,144.86,177.27M,-1.43%
14-Dec-07,147.17,147.93,149.1,147.1,159.15M,-1.27%
13-Dec-07,149.06,148.32,149.39,147.3,237.61M,-0.21%
12-Dec-07,149.37,151.06,151.77,147.2,322.44M,0.99%
11-Dec-07,147.91,152.14,152.89,147.83,250.35M,-2.74%
10-Dec-07,152.08,151.28,152.25,150.86,123.91M,0.78%
7-Dec-07,150.91,151.42,151.5,150.55,148.98M,-0.02%
6-Dec-07,150.94,148.63,151.21,148.57,154.54M,1.43%
5-Dec-07,148.81,147.93,149.2,147.83,171.13M,1.67%
4-Dec-07,146.36,146.66,147.54,146.31,136.53M,-0.89%
3-Dec-07,147.68,148.19,148.45,147.29,146.43M,-0.66%
30-Nov-07,148.66,149.04,149.87,147.33,222.91M,1.01%
29-Nov-07,147.18,146.62,147.72,146.1,199.41M,0.03%
28-Nov-07,147.13,144.19,147.47,144.14,259.10M,3.20%
27-Nov-07,142.57,141.74,143.23,140.95,293.90M,1.15%
26-Nov-07,140.95,144.43,144.88,140.66,214.23M,-2.21%
23-Nov-07,144.13,143.07,144.34,142.7,77.69M,1.73%
21-Nov-07,141.68,143.08,143.91,141.67,259.20M,-2.05%
20-Nov-07,144.64,144.02,145.53,142.11,414.77M,0.61%
19-Nov-07,143.76,145.28,145.36,143.19,267.75M,-1.39%
16-Nov-07,145.79,146.31,146.47,144.57,308.77M,0.17%
15-Nov-07,145.54,146.57,147.49,144.52,263.11M,-1.44%
14-Nov-07,147.67,149.22,149.4,146.78,230.56M,-0.28%
13-Nov-07,148.08,145.37,148.31,145.22,191.12M,3.05%
12-Nov-07,143.7,145.21,146.61,143.7,243.09M,-0.99%
9-Nov-07,145.14,145.69,147.54,144.89,277.75M,-1.37%
8-Nov-07,147.16,147.99,149.3,145.07,374.51M,-0.51%
7-Nov-07,147.91,150.44,152.11,147.55,306.64M,-2.74%
6-Nov-07,152.07,150.86,152.11,149.9,177.80M,1.35%
5-Nov-07,150.05,149.64,151.16,148,226.85M,-0.76%
2-Nov-07,151.2,151.53,152,149.21,331.23M,0.11%
1-Nov-07,151.03,153.29,153.41,150.59,333.04M,-2.34%
31-Oct-07,154.65,153.98,155.27,152.84,220.95M,1.04%
30-Oct-07,153.06,153.45,153.75,152.87,132.98M,-0.69%
29-Oct-07,154.13,153.93,154.44,153.55,106.84M,0.33%
26-Oct-07,153.62,153.06,153.62,151.9,176.49M,1.17%
25-Oct-07,151.84,151.65,152.29,149.88,237.37M,0.24%
24-Oct-07,151.48,151.21,151.74,148,326.69M,-0.18%
23-Oct-07,151.76,151.46,151.95,150.25,180.09M,0.81%
22-Oct-07,150.54,148.86,150.76,148.66,261.99M,0.58%
19-Oct-07,149.67,153.09,156.48,149.66,297.17M,-2.62%
18-Oct-07,153.69,153.45,154.19,153.08,148.46M,-0.36%
17-Oct-07,154.25,154.98,155.09,152.47,216.69M,0.31%
16-Oct-07,153.78,154.41,156.48,153.47,166.53M,-0.79%
15-Oct-07,155.01,156.27,156.36,153.94,161.15M,-0.84%
12-Oct-07,156.33,155.46,156.35,155.27,124.55M,0.55%
11-Oct-07,155.47,156.93,157.52,154.54,233.53M,-0.48%
10-Oct-07,156.22,156.04,156.44,155.41,101.71M,-0.17%
9-Oct-07,156.48,155.6,156.5,155.03,94.05M,0.94%
8-Oct-07,155.02,155.39,155.49,154.77,71.28M,-0.53%
5-Oct-07,155.85,155.03,156.1,154.63,134.58M,1.19%
4-Oct-07,154.02,154.11,154.26,153.59,76.86M,0.16%
3-Oct-07,153.78,153.81,154.41,153.01,119.06M,-0.20%
2-Oct-07,154.09,154.61,154.65,153.81,112.98M,-0.14%
1-Oct-07,154.3,152.6,154.75,152.5,148.16M,1.13%
28-Sep-07,152.58,152.85,153.19,151.98,133.37M,-0.33%
27-Sep-07,153.09,152.91,153.1,152.19,102.71M,0.59%
26-Sep-07,152.19,152.25,152.77,151.39,135.59M,0.53%
25-Sep-07,151.39,150.81,151.66,150.47,142.30M,-0.20%
24-Sep-07,151.69,152.42,152.82,151.36,139.45M,-0.18%
21-Sep-07,151.97,152.71,153.12,151.74,141.46M,-0.20%
20-Sep-07,152.28,153.34,153.43,152.11,175.19M,-0.70%
19-Sep-07,153.36,153.41,154.39,152.71,193.78M,0.59%
18-Sep-07,152.46,148.83,152.5,148.13,263.76M,2.94%
17-Sep-07,148.1,148.31,148.89,147.63,109.87M,-0.54%
14-Sep-07,148.9,147.96,149.09,147.74,121.91M,-0.01%
13-Sep-07,148.91,148.55,149.45,148.2,154.08M,0.70%
12-Sep-07,147.87,147.29,148.44,146.98,149.59M,0.26%
11-Sep-07,147.49,146.24,147.7,146.13,162.08M,1.17%
10-Sep-07,145.79,146.52,146.72,144.33,192.37M,-0.19%
7-Sep-07,146.07,146.48,146.89,145.26,235.45M,-1.39%
6-Sep-07,148.13,147.95,148.61,147.12,127.88M,0.23%
5-Sep-07,147.79,148.2,148.36,147,166.26M,-0.87%
4-Sep-07,149.08,147.45,149.98,147.4,120.06M,1.01%
31-Aug-07,147.59,147.65,148.5,146.83,185.48M,0.99%
30-Aug-07,146.15,145.45,147.19,145.31,191.82M,-0.27%
29-Aug-07,146.54,144.37,146.74,143.96,207.65M,1.96%
28-Aug-07,143.72,146.16,146.25,143.46,219.79M,-2.20%
27-Aug-07,146.95,147.85,148.33,146.73,113.02M,-0.93%
24-Aug-07,148.33,146.48,148.33,146.28,128.90M,1.24%
23-Aug-07,146.52,147.34,147.65,145.61,203.92M,-0.09%
22-Aug-07,146.65,146.01,146.8,145.33,173.16M,1.19%
21-Aug-07,144.93,144.6,145.97,144.14,157.07M,0.20%
20-Aug-07,144.64,145.17,145.47,143.29,187.32M,-0.05%
17-Aug-07,144.71,145.5,145.9,141.39,388.22M,1.84%
16-Aug-07,142.1,139.79,142.94,137,546.74M,0.75%
15-Aug-07,141.04,142.72,144.46,140.62,323.83M,-1.38%
14-Aug-07,143.01,145.7,146.06,142.72,264.13M,-1.53%
13-Aug-07,145.23,146.5,146.89,145.02,181.99M,0.36%
10-Aug-07,144.71,144.39,146.5,143.12,411.02M,-0.47%
9-Aug-07,145.39,147.43,149.9,145.29,358.18M,-2.96%
8-Aug-07,149.83,148.41,150.59,147.34,274.93M,1.39%
7-Aug-07,147.77,145.94,149,145.23,280.69M,1.07%
6-Aug-07,146.21,144.21,146.83,142.53,324.98M,1.68%
3-Aug-07,143.8,147.28,147.58,143.2,359.40M,-2.57%
2-Aug-07,147.6,146.76,147.76,145.26,294.76M,0.80%
1-Aug-07,146.43,145.18,147.01,143.95,467.67M,0.49%
31-Jul-07,145.72,148.33,149.46,145.04,316.98M,-1.13%
30-Jul-07,147.38,145.93,147.81,145.29,283.02M,1.56%
27-Jul-07,145.11,148.21,148.87,145.05,422.99M,-1.97%
26-Jul-07,148.02,150.19,150.8,146.39,467.59M,-2.37%
25-Jul-07,151.61,152.02,152.39,150.25,265.21M,0.20%
24-Jul-07,151.3,153.12,154.28,150.76,256.88M,-1.73%
23-Jul-07,153.97,154.18,154.72,153.3,121.18M,0.31%
20-Jul-07,153.5,154.89,155.25,152.29,245.50M,-1.01%
19-Jul-07,155.07,155.2,155.53,154.75,145.25M,0.39%
18-Jul-07,154.47,154.23,154.8,153.3,237.89M,-0.18%
17-Jul-07,154.75,154.93,156,154.68,126.20M,-0.05%
16-Jul-07,154.83,154.99,155.53,154.58,98.38M,-0.01%
13-Jul-07,154.85,154.57,155.46,154.39,111.79M,0.30%
12-Jul-07,154.39,152.37,154.75,152.34,133.88M,1.58%
11-Jul-07,151.99,150.75,152.05,150.52,175.61M,0.71%
10-Jul-07,150.92,152.29,152.61,150.77,180.36M,-1.36%
9-Jul-07,153,153.16,153.36,152.62,72.35M,0.01%
6-Jul-07,152.98,152.38,153.17,151.93,81.11M,0.53%
5-Jul-07,152.18,152.4,152.56,151.63,89.28M,-0.11%
3-Jul-07,152.34,152.18,152.5,151.99,54.05M,0.36%
2-Jul-07,151.79,150.87,151.92,150.77,103.36M,0.90%
29-Jun-07,150.43,150.9,151.65,149.15,199.70M,0.03%
28-Jun-07,150.38,150.38,151.41,149.67,157.70M,-0.01%
27-Jun-07,150.4,148.13,150.57,148.06,213.64M,1.42%
26-Jun-07,148.29,150.21,150.46,148.28,198.45M,-1.03%
25-Jun-07,149.83,150.24,151.25,149.02,232.07M,-0.48%
22-Jun-07,150.55,151.52,151.77,149.85,205.16M,-0.94%
21-Jun-07,151.98,151.08,152.11,150.25,205.28M,0.56%
20-Jun-07,151.14,153.58,153.58,150.96,177.25M,-1.39%
19-Jun-07,153.27,152.55,153.38,152.36,111.13M,0.25%
18-Jun-07,152.89,153.38,153.39,152.66,88.64M,-0.12%
15-Jun-07,153.07,153.14,153.66,152.93,154.43M,0.14%
14-Jun-07,152.86,152.06,153.12,152.03,146.78M,0.64%
13-Jun-07,151.89,150.5,152.07,149.72,193.26M,1.50%
12-Jun-07,149.65,150.67,151.54,149.55,235.78M,-1.09%
11-Jun-07,151.3,150.93,151.95,150.7,102.54M,0.17%
8-Jun-07,151.04,149.5,151.19,149.09,176.99M,1.30%
7-Jun-07,149.1,151.56,152.5,149.06,232.54M,-1.80%
6-Jun-07,151.84,152.91,152.95,151.75,164.16M,-1.07%
5-Jun-07,153.49,153.74,153.9,152.86,127.97M,-0.40%
4-Jun-07,154.1,153.54,154.39,153.48,78.08M,0.01%
1-Jun-07,154.08,153.88,154.4,153.51,107.82M,0.50%
31-May-07,153.32,153.66,153.89,153.12,115.78M,-0.10%
30-May-07,153.48,151.46,153.54,151.34,131.29M,0.81%
29-May-07,152.24,151.94,152.5,151.45,83.96M,0.36%
25-May-07,151.69,151.49,152.02,151.18,83.31M,0.42%
24-May-07,151.06,152.53,153.21,150.74,187.78M,-0.91%
23-May-07,152.44,152.95,153.5,152.36,133.96M,0.01%
22-May-07,152.42,152.7,153.16,152.38,82.28M,-0.08%
21-May-07,152.54,152.58,153.23,152.5,174.71M,-0.05%
18-May-07,152.62,152.01,152.62,151.81,99.19M,0.87%
17-May-07,151.3,151.38,151.96,151.11,101.57M,-0.20%
16-May-07,151.6,150.8,151.63,150.38,114.67M,0.68%
15-May-07,150.57,150.7,151.66,150.19,180.95M,0.03%
14-May-07,150.53,150.86,151.3,149.79,108.07M,-0.22%
11-May-07,150.86,149.75,150.93,149.72,113.42M,0.86%
10-May-07,149.58,150.73,151.02,149.27,153.70M,-1.05%
9-May-07,151.16,150.64,152.82,150.37,102.95M,0.27%
8-May-07,150.75,150.58,150.92,150.13,81.54M,-0.13%
7-May-07,150.95,150.88,151.2,150.81,63.69M,0.02%
4-May-07,150.92,150.75,151.12,150.22,96.42M,0.38%
3-May-07,150.35,149.97,150.4,149.05,87.87M,0.54%
2-May-07,149.54,148.9,149.95,148.75,87.18M,0.59%
1-May-07,148.67,148.42,149.47,147.67,134.45M,0.26%
30-Apr-07,148.29,149.64,149.74,148.21,101.02M,-0.83%
27-Apr-07,149.53,149.09,149.74,148.84,108.20M,-0.08%
26-Apr-07,149.65,149.49,149.8,149.1,88.76M,0.11%
25-Apr-07,149.48,148.73,149.66,148.02,109.17M,0.92%
24-Apr-07,148.12,148.23,148.4,147.32,114.48M,0.04%
23-Apr-07,148.06,148.37,148.73,147.97,77.59M,-0.38%
20-Apr-07,148.62,148.22,148.62,147.04,124.13M,0.94%
19-Apr-07,147.23,146.55,147.4,146.36,103.37M,-0.03%
18-Apr-07,147.27,146.6,147.7,146.57,88.35M,0.12%
17-Apr-07,147.09,146.97,147.4,146.65,108.45M,0.27%
16-Apr-07,146.7,145.83,146.86,145.82,83.21M,0.95%
13-Apr-07,145.32,144.9,145.32,144.36,85.18M,0.46%
12-Apr-07,144.66,143.74,144.92,143.34,116.46M,0.44%
11-Apr-07,144.02,144.82,144.86,143.54,106.56M,-0.41%
10-Apr-07,144.61,144.33,144.85,144.27,56.64M,0.12%
9-Apr-07,144.44,144.65,144.8,144.15,51.15M,0.14%
5-Apr-07,144.24,143.67,144.44,143.61,46.87M,0.27%
4-Apr-07,143.85,143.69,143.95,143.16,64.02M,0.11%
3-Apr-07,143.69,142.97,143.98,142.91,82.52M,1.08%
2-Apr-07,142.16,142.16,142.46,140.89,79.45M,0.11%
30-Mar-07,142,142.24,142.84,140.56,128.21M,0.02%
29-Mar-07,141.97,142.54,142.61,141.19,139.51M,0.11%
28-Mar-07,141.82,142.14,142.47,141.26,152.97M,-0.73%
27-Mar-07,142.86,143.12,143.16,142.39,100.59M,-0.24%
26-Mar-07,143.2,143.5,143.65,142.09,113.81M,-0.13%
23-Mar-07,143.39,143.28,143.81,143.15,74.43M,0.15%
22-Mar-07,143.18,143.48,143.68,142.79,119.00M,-0.08%
21-Mar-07,143.29,141.1,143.65,140.82,153.44M,1.65%
20-Mar-07,140.97,140.08,141.05,139.96,83.36M,0.55%
19-Mar-07,140.2,139.26,140.33,138.55,96.22M,1.21%
16-Mar-07,138.53,139.31,139.63,138.12,122.07M,-0.67%
15-Mar-07,139.47,138.97,139.99,138.8,132.44M,0.14%
14-Mar-07,139.28,138.43,139.36,136.75,231.85M,0.75%
13-Mar-07,138.25,140.18,140.77,138.04,190.61M,-1.94%
12-Mar-07,140.99,140.42,141.34,140.16,80.38M,0.15%
9-Mar-07,140.78,141.31,141.42,140.08,107.77M,0.03%
8-Mar-07,140.74,140.54,141.16,140.07,117.90M,0.85%
7-Mar-07,139.56,139.59,140.46,139.4,115.25M,-0.10%
6-Mar-07,139.7,138.78,140.12,137.72,143.45M,1.71%
5-Mar-07,137.35,137.93,139.58,137.33,144.65M,-0.95%
2-Mar-07,138.67,140.05,140.66,138.66,162.61M,-1.31%
1-Mar-07,140.51,139.34,141.25,138.05,212.85M,-0.30%
28-Feb-07,140.93,140.39,141.98,139.8,177.57M,1.03%
27-Feb-07,139.5,143.88,144.2,139,274.95M,-3.91%
26-Feb-07,145.17,145.83,145.95,144.75,70.10M,-0.09%
23-Feb-07,145.3,145.74,145.79,144.75,71.99M,-0.39%
22-Feb-07,145.87,146.05,146.42,145.17,79.08M,-0.08%
21-Feb-07,145.98,145.61,146.07,145.35,63.99M,-0.04%
20-Feb-07,146.04,145.56,146.2,144.06,56.92M,0.21%
16-Feb-07,145.73,145.44,145.76,145.23,39.84M,-0.05%
15-Feb-07,145.8,145.67,145.95,145.43,38.73M,0.13%
14-Feb-07,145.61,144.8,145.9,144.78,66.06M,0.66%
13-Feb-07,144.66,143.77,144.9,143.76,64.11M,0.84%
12-Feb-07,143.45,143.94,144.04,143.19,65.66M,-0.34%
9-Feb-07,143.94,145.06,145.33,143.39,79.09M,-0.74%
8-Feb-07,145.02,144.78,145.12,144.27,70.65M,-0.13%
7-Feb-07,145.21,145.12,145.36,144.57,55.70M,0.22%
6-Feb-07,144.89,144.97,145.03,144.33,57.08M,0.03%
5-Feb-07,144.85,144.7,144.94,144.34,45.75M,0.03%
2-Feb-07,144.81,144.73,144.95,144.38,49.61M,0.14%
1-Feb-07,144.61,144.15,144.66,143.91,69.32M,0.60%
31-Jan-07,143.75,142.63,144.13,142.4,91.91M,0.67%
30-Jan-07,142.79,142.35,142.86,142.06,70.42M,0.52%
29-Jan-07,142.05,142.19,142.8,141.74,66.22M,-0.08%
26-Jan-07,142.16,142.57,142.65,141.58,74.59M,-0.07%
25-Jan-07,142.26,143.84,143.92,142.01,74.97M,-1.17%
24-Jan-07,143.95,142.97,143.98,142.91,56.47M,0.81%
23-Jan-07,142.8,142.26,143.08,142.06,54.09M,0.29%
22-Jan-07,142.38,143.07,143.1,141.93,60.26M,-0.31%
19-Jan-07,142.82,142.54,143.1,142.46,56.98M,0.20%
18-Jan-07,142.54,143.17,143.26,142.31,68.26M,-0.34%
17-Jan-07,143.02,142.85,143.46,142.73,51.60M,0.04%
16-Jan-07,142.96,143.07,143.44,142.73,44.99M,-0.20%
12-Jan-07,143.24,142.12,143.24,142.11,57.64M,0.76%
11-Jan-07,142.16,141.56,142.62,141.5,55.53M,0.44%
10-Jan-07,141.54,140.58,141.57,140.3,72.48M,0.33%
9-Jan-07,141.07,141.31,141.6,140.4,75.73M,-0.08%
8-Jan-07,141.19,140.82,141.41,140.25,71.68M,0.46%
5-Jan-07,140.54,141.33,141.4,140.38,76.70M,-0.80%
4-Jan-07,141.67,141.23,142.05,140.61,69.64M,0.21%
3-Jan-07,141.37,142.25,142.86,140.57,94.85M,-0.18%
29-Dec-06,141.62,142.1,142.54,141.43,45.47M,-0.41%
28-Dec-06,142.21,142.41,142.7,141.99,37.29M,-0.21%
27-Dec-06,142.51,141.87,142.6,141.83,39.73M,0.66%
26-Dec-06,141.58,140.81,141.61,140.78,32.70M,0.59%
22-Dec-06,140.75,141.64,141.65,140.67,62.07M,-0.61%
21-Dec-06,141.62,142.27,142.43,141.32,48.70M,-0.37%
20-Dec-06,142.14,142.28,142.66,142.01,41.47M,-0.06%
19-Dec-06,142.22,141.55,142.56,141.19,65.08M,0.19%
18-Dec-06,141.95,142.54,142.88,141.75,48.96M,-0.27%
15-Dec-06,142.34,142.64,142.89,142.24,70.86M,-0.54%
14-Dec-06,143.12,141.86,143.24,141.84,64.78M,0.88%
13-Dec-06,141.87,142.23,142.34,141.56,55.57M,0.11%
12-Dec-06,141.72,141.69,141.87,140.89,77.46M,-0.08%
11-Dec-06,141.83,141.42,142.09,141.34,39.78M,0.29%
8-Dec-06,141.42,141.13,141.9,140.78,79.63M,0.18%
7-Dec-06,141.16,142.03,142.3,141.11,62.86M,-0.44%
6-Dec-06,141.78,141.87,142.07,141.5,53.33M,-0.08%
5-Dec-06,141.9,141.56,141.96,141.26,73.38M,0.43%
4-Dec-06,141.29,140.25,141.55,140.23,87.82M,0.76%
1-Dec-06,140.22,140.53,140.66,138.97,126.16M,-0.22%
30-Nov-06,140.53,140.44,141.05,139.76,84.00M,0.04%
29-Nov-06,140.47,139.47,140.53,139.08,91.54M,1.04%
28-Nov-06,139.02,138.24,139.16,138.11,106.67M,0.43%
27-Nov-06,138.42,140.28,140.35,138.38,84.55M,-1.38%
24-Nov-06,140.35,140.24,140.84,140.2,31.00M,-0.40%
22-Nov-06,140.92,140.75,141.16,140.5,45.51M,0.20%
21-Nov-06,140.64,140.49,140.67,140.29,51.37M,0.10%
20-Nov-06,140.5,140.3,140.74,139.94,69.19M,0.06%
17-Nov-06,140.42,139.93,140.43,139.73,56.36M,0.03%
16-Nov-06,140.38,140.44,140.68,139.49,76.75M,0.26%
15-Nov-06,140.02,139.57,140.45,139.53,76.52M,0.29%
14-Nov-06,139.62,138.97,139.74,138.12,96.72M,0.75%
13-Nov-06,138.58,138.18,139.04,138.07,59.41M,0.25%
10-Nov-06,138.24,138.14,138.34,137.72,48.99M,0.04%
9-Nov-06,138.18,139.01,139.14,137.9,95.92M,-0.53%
8-Nov-06,138.91,138,139.05,136.86,87.52M,0.22%
7-Nov-06,138.61,138.2,138.98,138,63.39M,0.38%
6-Nov-06,138.08,136.96,138.28,136.95,63.31M,1.13%
3-Nov-06,136.54,137.27,137.39,135.62,71.35M,-0.18%
2-Nov-06,136.78,136.51,137.01,136.36,60.70M,-0.06%
1-Nov-06,136.86,138.22,138.31,136.72,83.01M,-0.67%
31-Oct-06,137.79,138.07,138.26,137.25,71.30M,-0.01%
30-Oct-06,137.81,137.66,138.2,137.4,49.72M,-0.07%
27-Oct-06,137.91,138.61,138.75,137.63,80.24M,-0.63%
26-Oct-06,138.78,138.66,139,137.98,66.85M,0.31%
25-Oct-06,138.35,137.74,138.41,137.51,80.75M,0.34%
24-Oct-06,137.88,137.28,137.93,137.22,51.02M,0.30%
23-Oct-06,137.47,136.56,137.8,136.39,66.24M,0.46%
20-Oct-06,136.84,136.81,136.95,136.33,48.10M,0.02%
19-Oct-06,136.81,136.39,136.88,136.23,64.08M,0.16%
18-Oct-06,136.59,137.04,137.37,136.1,87.38M,0.13%
17-Oct-06,136.41,136.47,136.7,135.67,90.79M,-0.31%
16-Oct-06,136.84,136.52,137.05,136.42,42.32M,0.15%
13-Oct-06,136.63,136.16,136.71,136.04,53.95M,0.26%
12-Oct-06,136.28,135.45,136.39,135.4,59.19M,0.87%
11-Oct-06,135.11,134.84,135.43,134.3,104.08M,-0.12%
10-Oct-06,135.27,135.11,135.45,134.84,56.44M,0.13%
9-Oct-06,135.09,134.85,135.3,134.64,41.18M,0.06%
6-Oct-06,135.01,134.95,135.1,134.4,65.00M,-0.13%
5-Oct-06,135.18,134.92,135.41,134.75,60.64M,0.19%
4-Oct-06,134.92,133.23,135,133.08,80.90M,1.17%
3-Oct-06,133.36,132.89,133.87,132.65,73.11M,0.21%
2-Oct-06,133.08,133.54,133.83,132.34,52.45M,-0.37%
29-Sep-06,133.58,133.8,133.94,133.48,47.99M,-0.08%
28-Sep-06,133.69,133.74,133.99,133.28,58.60M,-0.04%
27-Sep-06,133.74,133.49,133.97,133.27,82.43M,0.12%
26-Sep-06,133.58,132.5,133.6,132.4,74.02M,0.83%
25-Sep-06,132.48,131.73,132.85,131.05,92.30M,0.77%
22-Sep-06,131.47,131.67,131.68,131,65.97M,-0.30%
21-Sep-06,131.87,132.61,132.75,131.42,88.95M,-0.48%
20-Sep-06,132.51,132.25,132.77,132.06,75.21M,0.53%
19-Sep-06,131.81,132.12,132.13,131.07,92.11M,-0.25%
18-Sep-06,132.14,131.79,132.39,131.65,64.18M,0.14%
15-Sep-06,131.96,132.31,132.39,131.68,76.72M,-0.20%
14-Sep-06,132.23,131.96,132.24,131.75,57.82M,0.01%
13-Sep-06,132.22,131.64,132.45,131.52,62.93M,0.40%
12-Sep-06,131.69,130.56,131.84,130.37,69.90M,0.98%
11-Sep-06,130.41,129.86,130.69,129.48,68.50M,0.10%
8-Sep-06,130.28,130.08,130.46,129.83,45.11M,0.28%
7-Sep-06,129.91,130.06,130.57,129.35,86.30M,-0.46%
6-Sep-06,130.51,131.11,131.16,130.33,53.80M,-0.88%
5-Sep-06,131.67,131.51,131.85,131.2,52.35M,0.19%
1-Sep-06,131.42,131.14,131.58,130.84,48.80M,0.60%
31-Aug-06,130.64,130.85,130.99,130.58,38.59M,-0.02%
30-Aug-06,130.66,130.87,131.04,130.55,50.06M,0.06%
29-Aug-06,130.58,130.49,130.83,129.81,61.82M,0.12%
28-Aug-06,130.43,129.65,130.82,129.64,52.68M,0.48%
25-Aug-06,129.81,129.64,130.25,129.55,41.76M,0.12%
24-Aug-06,129.65,129.99,130.1,129.4,57.98M,-0.08%
23-Aug-06,129.76,130.18,130.44,129.19,66.63M,-0.28%
22-Aug-06,130.12,129.94,130.52,129.68,60.85M,-0.01%
21-Aug-06,130.13,130.18,130.28,129.8,42.13M,-0.43%
18-Aug-06,130.69,130.19,130.69,129.59,58.29M,0.51%
17-Aug-06,130.03,129.58,130.37,129.49,71.07M,0.18%
16-Aug-06,129.79,129.32,129.89,129.04,71.76M,0.90%
15-Aug-06,128.63,128.21,128.87,127.9,68.17M,1.20%
14-Aug-06,127.11,127.63,128.16,126.92,58.04M,0.08%
11-Aug-06,127.01,127.17,127.2,126.39,47.49M,-0.28%
10-Aug-06,127.37,126.53,127.5,126.28,69.33M,0.31%
9-Aug-06,126.98,128.2,128.6,126.61,78.92M,-0.34%
8-Aug-06,127.41,128.09,128.46,126.95,90.90M,-0.42%
7-Aug-06,127.95,127.9,128.08,127.4,45.43M,-0.20%
4-Aug-06,128.2,129.06,129.43,127.48,96.30M,-0.17%
3-Aug-06,128.42,127.33,128.55,127.15,63.74M,0.27%
2-Aug-06,128.08,127.58,128.46,127.55,64.79M,0.68%
1-Aug-06,127.22,127.34,127.38,126.6,65.23M,-0.49%
31-Jul-06,127.85,127.66,127.96,127.45,49.59M,-0.10%
28-Jul-06,127.98,126.99,128.14,126.86,82.14M,1.00%
27-Jul-06,126.71,127.33,127.69,126.2,87.26M,-0.09%
26-Jul-06,126.83,126.59,127.45,126.18,84.53M,0.13%
25-Jul-06,126.66,125.98,127.3,125.72,95.53M,0.36%
24-Jul-06,126.21,124.44,126.32,124.44,92.89M,1.82%
21-Jul-06,123.95,125.15,125.19,123.82,101.73M,-0.70%
20-Jul-06,124.83,126.12,126.3,124.66,112.34M,-0.68%
19-Jul-06,125.69,124.18,126.26,123.72,134.40M,1.39%
18-Jul-06,123.97,123.74,124.05,122.39,123.71M,0.51%
17-Jul-06,123.34,123.5,124.1,123.15,81.29M,-0.15%
14-Jul-06,123.52,124.16,124.26,122.83,103.24M,-0.39%
13-Jul-06,124,125.5,125.68,124,102.62M,-1.63%
12-Jul-06,126.05,127.21,127.4,125.72,82.56M,-1.07%
11-Jul-06,127.41,126.61,127.41,125.94,73.64M,0.44%
10-Jul-06,126.85,126.94,127.43,126.41,60.96M,0.19%
7-Jul-06,126.61,127.19,127.56,126.29,81.63M,-0.65%
6-Jul-06,127.44,127.2,127.85,127.08,51.29M,0.29%
5-Jul-06,127.07,127.29,127.45,126.52,69.65M,-0.57%
3-Jul-06,127.8,127.43,128.01,127.31,23.91M,0.45%
30-Jun-06,127.23,127.47,127.66,126.96,54.23M,-0.03%
29-Jun-06,127.27,125.2,127.35,125.17,110.70M,2.02%
28-Jun-06,124.75,124.19,124.77,123.65,62.37M,0.68%
27-Jun-06,123.91,125.01,125.29,123.77,69.83M,-0.86%
26-Jun-06,124.99,124.54,125.06,124.25,37.91M,0.44%
23-Jun-06,124.44,124.33,125.3,124.03,54.11M,-0.02%
22-Jun-06,124.46,124.95,125.06,124.04,75.00M,-0.44%
21-Jun-06,125.01,124,125.7,123.96,75.04M,0.74%
20-Jun-06,124.09,124.01,124.81,123.72,65.52M,0.34%
19-Jun-06,123.67,125.4,125.48,123.55,95.82M,-0.79%
16-Jun-06,124.65,125.19,125.56,124.46,94.27M,-1.17%
15-Jun-06,126.12,123.92,126.36,123.86,134.46M,2.12%
14-Jun-06,123.5,122.84,123.63,122.34,163.67M,0.78%
13-Jun-06,122.55,123.78,124.84,122.55,185.70M,-1.16%
12-Jun-06,123.99,125.88,125.93,123.82,95.89M,-1.08%
